Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.0946863619369587,2.288131987356288,0.21144313510868176,-0.14021705632335923,1.2448729631173396,-3.811077246274764e-10,1.043259
-0.05524054905381744,-2.9268186450189293,0.19035130919361992,-0.42183651830123675,-3.970104492353517,6.243826721209282e-10,1.0432858
-0.054470749112112096,0.665224310391694,0.18134381074766082,-0.18014996891918225,-0.37804699272881037,-5.6375415612922707e-11,1.0432713
-0.03616915278233429,-0.19538156436202575,0.17763413223553928,-0.07419357024243083,-1.2386663382031473,1.4522451654507981e-11,1.0432848
-0.03242689850259652,-0.5679304367540357,0.17629127909059852,-0.02685706289881526,-1.6112211710924698,4.7357422735827364e-11,1.0432907
-0.03213011956821584,-0.9896334180197311,0.17410290839335205,-0.043767413944929334,-2.03292689422309,9.862254942473771e-11,1.0432935
-0.03086321923931872,-0.5998648814125531,0.1739114765007764,-0.0038286378515130504,-1.64315740389364,5.066699882838032e-11,1.0432925
-0.031172110136703794,-0.9619992885880106,0.1729939050692328,-0.018351428630872434,-2.005294076089771,9.483900647732082e-11,1.0432948
-0.03044905899750004,-0.6989208203494112,0.17328938999727997,0.005909698560943335,-1.7422148925621854,6.15901504532031e-11,1.0432941
-0.030873194247619848,-0.9167819306042089,0.1731748879687206,-0.0022900405711875228,-1.960077314146285,8.870703110236167e-11,1.0432954
-0.030613204041368473,-0.7893907712962771,0.17360160311885364,0.008534303002660884,-1.8326856779848144,7.23263556424816e-11,1.0432949
-0.03114656472080202,-1.0008819523759651,0.17299911347439959,-0.012049792889081022,-2.044177455138996,1.0037237450682854e-10,1.0432955
-0.030436230497409775,-0.7021520373926331,0.17358563846151148,0.01173049974223789,-1.745446348024366,6.196980621616332e-11,1.0432943
-0.031148935463249535,-1.0015992815186887,0.17313698900863986,-0.008972989057432346,-2.044895022700417,1.0049058563873072e-10,1.0432957
-0.03047519027395195,-0.7005154228934564,0.17389472188936694,0.015154657614541813,-1.743809971943585,6.178620869237409e-11,1.0432945
-0.03151680289581217,-1.120027780945888,0.1727404827171784,-0.02308478344377104,-2.163323641354578,1.1816259276685144e-10,1.0432959
-0.03016744444088902,-0.5242893751170702,0.1740996740468406,0.02718382659324369,-1.5675830896832879,4.2902256113353696e-11,1.0432937
-0.031875678742219485,-1.2211004038072393,0.17279641830877673,-0.026065114761277382,-2.2643969794880103,1.3450635814245706e-10,1.0432966
-0.030245464913576953,-0.564733310938261,0.1737053299110441,0.018178232045346986,-1.6080269062992931,4.70062710320304e-11,1.0432936
-0.03151465500761164,-1.1437082477963798,0.17251767075621027,-0.023753183096676428,-2.1870043466273823,1.2189605583577033e-10,1.0432961
-0.030179701909058464,-0.6007776753408129,0.1732615485936723,0.014877556749240559,-1.64407138991491,5.0781575440531594e-11,1.0432937
-0.0314484169046986,-1.1860516490180417,0.17157488816813318,-0.033733208510782056,-2.229347509437244,1.2867517247268812e-10,1.0432959
-0.029778662498938943,-0.47636888373221675,0.17271799827976417,0.02286220223261981,-1.5196621214565877,3.821375541656711e-11,1.0432932
-0.03143216184864543,-1.2443419505040743,0.17097331395829818,-0.03489368642931983,-2.2876382877701755,1.3841563810036252e-10,1.0432963
