Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.021179078675382337,0.6477476834522793,-0.12267138845819645,0.18264259748928047,-0.3955696344565981,-5.3769097374840347e-11,1.0433173
-0.01870940280765155,0.5703520137833576,-0.11385026677461879,0.17642243367155294,-0.4729649465059359,-4.548433325895152e-11,1.043317
-0.01631455013842073,0.49008099688678974,-0.10561370538244548,0.16473122784346628,-0.553235248154849,-3.740173280704386e-11,1.0433162
-0.014018647284656136,0.38827152530745895,-0.09841826284392166,0.14390885077047627,-0.6550436468600851,-2.7890540113241005e-11,1.0433152
-0.011852183903699553,0.3083078161129619,-0.09259524133548341,0.11646043016876499,-0.7350059255500632,-2.0934912104362332e-11,1.0433137
-0.010002400431874099,0.26873506356319493,-0.08822406864978766,0.08742345371391505,-0.7745768899637736,-1.7648176982533822e-11,1.043312
-0.008624262584176267,0.2765687421364665,-0.08508274282471173,0.06282651650151853,-0.7667413040412403,-1.8277107792203304e-11,1.04331
-0.007681482860197138,0.2183863916308115,-0.08349027381020034,0.03184938029022786,-0.8249221048307248,-1.3683404699314438e-11,1.0433085
-0.007113683330317715,0.20400785996713156,-0.08349499500973032,-9.442399059957085e-05,-0.8392988483561162,-1.262866675058041e-11,1.0433067
-0.0069940467484671375,0.1504382438187833,-0.08549885497266299,-0.04007719925865351,-0.8928665571597808,-8.679555286488875e-12,1.0433048
-0.007484531237005671,0.11772359715620632,-0.08982209018799818,-0.08646470430670383,-0.9255790580574282,-6.397173587640417e-12,1.0433027
-0.008823689048502791,0.08981455159009046,-0.09683551719189668,-0.14026854007796985,-0.9534856002303489,-4.511814562783071e-12,1.0433002
-0.011505503871120383,0.4010737435157348,-0.1044665504368214,-0.15262066489849452,-0.6422239048847875,-2.934822786584633e-11,1.0432976
-0.01377650370650374,0.7307097993929828,-0.11052763427324083,-0.12122167672838863,-0.31258761055521034,-6.309838515774757e-11,1.0432974
-0.014045862051318274,0.6000288513019947,-0.11622485413121508,-0.11394439715948501,-0.44327046600927156,-4.8658068147818254e-11,1.0432993
-0.015459360223958763,0.807967166246698,-0.12021094645682232,-0.07972184651214456,-0.235332747087394,-7.22801128493486e-11,1.0432999
-0.015311167502623787,0.47427689533454104,-0.12513702334571677,-0.09852153777788902,-0.5690249253843848,-3.607908211480912e-11,1.0433018
-0.018102758086843314,1.2136037798246997,-0.12564147262811484,-0.010088985647961263,0.170302674455565,-1.3013279660687117e-10,1.0433011
-0.015881950791962075,0.29324458163840783,-0.1286457566233159,-0.0600856799040213,-0.7500612922124359,-2.0005908409728986e-11,1.0433059
-0.017284135089118354,0.6110445965558768,-0.13187812644547775,-0.06464739644323698,-0.4322586546607938,-4.980882651008634e-11,1.0433033
-0.018672845460392898,0.9290191811446213,-0.13307395959055915,-0.023916662901627916,-0.11428395082474348,-8.782512280626855e-11,1.0433031
-0.017860778124937436,0.3080563704789982,-0.13693492795235426,-0.07721936723590253,-0.735249026533414,-2.1279237418640417e-11,1.0433054
-0.021616715619724197,1.5064056753665165,-0.13461688051935178,0.04636094866004947,0.4631030203295945,-1.8310965847420362e-10,1.0433027
-0.01836610712535292,0.17166493097154387,-0.13604424613664892,-0.028547312345942835,-0.8716445191675145,-1.0477753220401711e-11,1.0433095
-0.01869143153263172,0.31921735780645166,-0.14016341840755545,-0.08238344541813068,-0.7240879199957202,-2.2229969041588724e-11,1.0433053
-0.023513076563746554,1.7856622010220362,-0.1361290591321016,0.08068718550907704,0.742359665254932,-2.4363797271833925e-10,1.0433025
-0.01920687731987351,0.15720810775763794,-0.1360047269677348,0.0024866432873359295,-0.8861034881497031,-9.40701845818846e-12,1.0433116
-0.018515447677983063,0.13245218356508345,-0.13997147198401036,-0.07933490032551134,-0.9108548823910465,-7.61517205262048e-12,1.0433071
-0.022742250882106234,1.5877138507205293,-0.1372621705832451,0.05418602801530524,0.5444110764908935,-1.9968533470470576e-10,1.0433028
-0.01916709538231788,0.1804974955129921,-0.13833032118715866,-0.02136301207827121,-0.8628125506718353,-1.1156519090985297e-11,1.04331
-0.019308071449692394,0.35658920545121453,-0.14189491193390383,-0.07129181493490361,-0.6867165491849178,-2.5427758255460623e-11,1.0433058
-0.023400726336347176,1.6608154671563118,-0.1383066079932884,0.07176607881230881,0.6175122161051436,-2.153112563616162e-10,1.0433033
-0.019692621578636903,0.22105826656870214,-0.13823034548531415,0.0015252501594847506,-0.8222528524966204,-1.4267314552689378e-11,1.0433111
-0.019173965851068654,0.2571085359812562,-0.14139291483930752,-0.06325138707986713,-0.7861985299653584,-1.713045818069833e-11,1.0433071
-0.022359692756284088,1.402733970778379,-0.1393195643642839,0.041467009500472704,0.35943036204724044,-1.6320938700999222e-10,1.0433036
