Reward,Action,Angle,AngleSpeed
-4.240784669949593,0.7291777369672516,-2.027791712354415,0.2825827522170554
-4.123779403765468,-1.9633832756649032,-2.0620397872022163,-0.684961496956026
-4.302925309236185,-2.372665263396401,-2.1443533734990283,-1.6462717259362445
-4.873272449998373,-2.3879732014778323,-2.273166065672278,-2.5762538434649978
-5.8349923487208,-2.379851415721532,-2.445603010850565,-3.4487389035657356
-7.174354089178128,-2.3492883405112615,-2.6570829019506763,-4.229597822002226
-8.853039321427225,-2.3926366020437198,-2.901029340288185,-4.878928766750177
-10.800365824315142,-2.3979795103457713,-3.1689101444864063,-5.357616083964428
-12.573114799283063,-2.416068460235447,-3.450766670180935,-5.63713051389057
-11.204319378280916,-2.4173746684034154,-3.7362129988476553,-5.708926573334403
-9.750252201382052,-2.4496567913926897,-4.015652041129139,-5.588780845629684
-8.26915424669313,-2.397925063171718,-4.281330824667492,-5.313575670767047
-6.834830010050512,-2.355495189907212,-4.5279399534563645,-4.93218257577745
-5.5175287478472255,-2.1333144471220113,-4.752685177832134,-4.494904487515391
-4.363049388950654,0.4495640438106754,-4.936589113700909,-3.6780787173754907
-3.1670048940092697,0.9258944847835898,-5.07698738153759,-2.8079653567336162
-2.2437780321176892,0.6305964105669288,-5.177621162435364,-2.0126756179554874
-1.6274022032996067,-0.20931040187471084,-5.246310367880083,-1.3737841088943776
-1.264367813399582,-0.7279394666876797,-5.288178442462399,-0.8373614916463201
-1.0612599254456205,-1.050636874509662,-5.306472692203237,-0.3658849948167515
-0.9694232906004305,-1.4382542902030324,-5.304479033920662,0.039873165651519604
-0.9615312428407042,-1.872508101564298,-5.285412584872996,0.3813289809533062
-1.0140915845505922,-2.1078344043553074,-5.249836179749336,0.7115281024732122
-1.1224376432217733,-2.126038645489776,-5.197046585680482,1.0557918813770741
-1.2951669720178824,-2.227177157889188,-5.126075696942065,1.419417774768343
-1.5443773320368595,-2.415963655494975,-5.035768119434436,1.806151550152585
-1.8862679824938788,-2.526066735970181,-4.924904278058012,2.217276827528468
-2.340559007061034,-2.576793824183477,-4.792384056079867,2.650404439562892
-2.9289527396059563,-2.5956813351157155,-4.637483755358666,3.098006014424027
-3.67209772420653,-2.5999643473252805,-4.460188607821412,3.5459029507450754
-4.58465973948106,-2.5339621276713302,-4.2615797466952365,3.9721772225235235
-5.668065969864792,-1.8324134277178903,-4.0429604305721645,4.372386322461443
-6.93184236748903,1.2077476696320213,-3.785876391910364,5.1416807732360095
-8.882144995189568,1.3802389358165805,-3.4959170892372433,5.799186053462419
-11.133192781039698,1.1281728683640457,-3.184485608348032,6.228629617784226
-13.481522524939558,-0.0031379779040112687,-2.871469669661154,6.260318773737564
-12.165630097387089,-1.0643865472908343,-2.5764435036915514,5.900523319392054
-10.120120173109829,-0.6644555112950301,-2.306483570820131,5.399198657428416
-8.235001111733567,-0.005918843340702473,-2.0643693938201735,4.842283539999144
-6.6064022442143076,0.1013010275039512,-1.8545196710663676,4.196994455076118
-5.200878923227401,0.3993335214122399,-1.6776756898436682,3.53687962445399
-4.0668688425448725,1.1495105326462811,-1.529496398471173,2.963585827449905
-3.2195332023824994,1.3747268019561212,-1.408474679053129,2.4204343883608788
-2.571576342704322,1.387500751177088,-1.3140537568395003,1.8884184442725767
-2.085312181469869,1.4008866974093537,-1.2453970195751232,1.373134745287543
-1.7415736730181657,1.4177566011052218,-1.2016392258736441,0.87515587402958
-1.522560789883221,1.426246942209667,-1.1821582733437799,0.3896190505972861
-1.4146723879919931,1.4120567616116295,-1.1867903700339948,-0.09264193380429675
-1.4110433630280088,1.309094279524064,-1.2163731832554379,-0.5916562644288603
-1.516332036851437,1.3276303644759975,-1.2711680253388922,-1.0958968416690875
-1.7377113904777957,1.3207017361195277,-1.3518868394349148,-1.614376281920455
-2.089808171033909,1.2605817838817193,-1.459756347070646,-2.1573901527146266
-2.5970765052502527,0.8687262711648834,-1.598379459919883,-2.7724622569847392
-3.3274201545077755,-1.9870983804299032,-1.7893915459786733,-3.8202417211758046
