Reward,Action,Angle,AngleSpeed
-5.652403474103081,-1.7502376792756176,-2.4399485805138887,-1.4448931474818223
-6.165148693011717,-1.740113989365116,-2.5494493780257037,-2.1900159502362957
-6.982243503347644,-1.7130049629403064,-2.6927279882049753,-2.8655722035854323
-8.074845216159938,-1.7061044227651163,-2.8650752420012786,-3.446945075926064
-9.399780000415436,-1.7265058475593957,-3.060609052863782,-3.9106762172500753
-10.89963158260625,-1.7219060711828793,-3.2720907258864904,-4.2296334604541626
-10.858638197599989,-1.722701113949042,-3.4916128574127123,-4.390442630524443
-9.723455000576173,-1.7261544212809266,-3.7112217676120887,-4.392178203987523
-8.547153077988217,-1.741749570213165,-3.923669308499567,-4.248950817749572
-7.375622943082701,-1.7172332078836838,-4.122567815054262,-3.9779701310939126
-6.25368970654454,-1.7312200550718897,-4.303286465930054,-3.6143730175158284
-5.22914533445699,-1.6663378712316674,-4.462097218358182,-3.1762150485625753
-4.327577701606253,-1.5432663047972328,-4.596150960670099,-2.681074846238327
-3.5665476661134203,-1.2831783576495313,-4.702581591999249,-2.12861262658301
-2.952296839803246,-0.9431669822994491,-4.778587779147445,-1.5201237429639214
-2.49568091678935,-0.8885809117104948,-4.823840460898955,-0.9050536350301915
-2.2125529970683795,-0.9764263794081859,-4.839149001374136,-0.3061708095036185
-2.0956409461537437,-1.0129349486926116,-4.8248554276979,0.2858714735247405
-2.13600564902741,-1.052312549017054,-4.781191111419038,0.8732863255772227
-2.3336982486705287,-1.2036544056067149,-4.709142925673046,1.440963714919853
-2.687529102616531,-1.5106426004144122,-4.610924756996322,1.9643633735344643
-3.184956958326051,-1.621500631652305,-4.487560708546221,2.467280969002018
-3.8356633311368356,-1.6272965063712124,-4.339845168656134,2.954310797801739
-4.6521765724530715,-1.6764395175270124,-4.169775258329208,3.401398206538513
-5.625756267464232,-1.5176484896488094,-3.978974138752982,3.816022391524524
-6.765998996775558,-0.6381213144882174,-3.765100448743304,4.2774738001935555
-8.172002037503248,1.253982489091248,-3.519926146357382,4.903486047718443
-10.043516720183353,1.8702909662873244,-3.2468731993969664,5.461058939208311
-12.203252472235832,1.3209021984223381,-2.959972754745152,5.738008893036281
