Reward,Action,Angle,AngleSpeed
-0.9860435977697476,-1.0991947211966602,0.9774519382675884,-0.04366201802604003
-0.9582014803255383,-1.6120023327099147,0.9942691454263038,0.33634414317430883
-1.0036431704213002,-1.938891077338166,1.0279831991212387,0.6742810738986973
-1.1061545660717056,-1.9848455190194607,1.0789206223960925,1.018748465497078
-1.2717598421390428,-1.9761804351341037,1.1480910131051263,1.383407814180676
-1.513494692406372,-2.0666026283123182,1.2364607468292341,1.767394674482159
-1.845203571988297,-2.0846359404318355,1.3452540508776998,2.1758660809693113
-2.2871477816341366,-2.13892174057617,1.4755975916214976,2.6068708148759585
-2.860965796944367,-2.1407570027241536,1.6282713331768226,3.053474831106501
-3.5876383888655154,-2.1106366133819794,1.803383153474008,3.502236405943708
-4.482756782545607,-2.0877829753591,1.9999852262560653,3.9320414556411496
-5.550035906130581,-2.010829470467639,2.21568618309212,4.314019136721088
-6.770342087511731,0.026727641628576382,2.461556321502304,4.917402768203683
-8.479241906026678,1.3774554892996462,2.741338173873867,5.5956370474312545
-10.64851318202682,-1.5693316507966566,3.023962015903338,5.6524768405894115
-12.342768756208692,-1.836583578970445,3.2972124642192355,5.465008966317956
-11.90470622082786,-1.4283213005391189,3.553938285919328,5.134516434001847
-10.085696886688503,-0.7626811437319827,3.789915519377985,4.719544669173149
-8.443896800048359,0.30393560510041734,4.005527879280136,4.312247198043003
-7.0488871986624195,1.271318250441574,4.202159969423593,3.9326418028691426
-5.879957580589334,1.6504451640394289,4.378446672541586,3.5257340623598723
-4.874198219001771,1.7575223670479536,4.5324863864920015,3.080794279008297
-4.017354410446519,1.810624365466211,4.663210990932365,2.6144920888072747
-3.311312343092252,1.8543649985958177,4.770388670123464,2.1435535838219835
-2.75152957142284,1.8691467740441934,4.854148006765414,1.6751867328390033
-2.3262612629641475,1.8677788951430478,4.914791847457081,1.2128768138333301
-2.0231747060502854,1.888657958845424,4.952866133853745,0.7614857279332938
-1.8313155880722605,1.892203416470849,4.9687110292371175,0.3168979076674447
-1.7415007256668218,1.9014914951281177,4.9625422744819945,-0.12337509510246408
-1.7493729389386727,1.9372087437402614,4.934569792126426,-0.5594496471113606
-1.8535025119692312,1.8548082816908638,4.8839301514586815,-1.012792813354908
-2.063173444688825,1.6381470016321475,4.808627006143708,-1.506062906299473
-2.4011736673606903,-0.17010712434740635,4.694721581361048,-2.278108495653204
-3.046194840038044,-2.0002502803086855,4.528322008994685,-3.3279914473272463
-4.191097902664718,-2.0096316910639596,4.310055907248072,-4.365322034932259
-5.8028432757406065,-2.0193565552658055,4.042284182504658,-5.3554344948682875
-7.893705713451872,-2.0241593465738514,3.730121585877676,-6.243251932539637
-10.419928683619977,-1.9937024040775007,3.382188544294254,-6.958660831668447
-13.262037671712037,-1.9898232135532021,3.010396276279411,-7.435845360296862
-14.595665362461782,-2.0003394211343015,2.6285097707038547,-7.63773011151113
-12.746555740314014,-2.0415312494955695,2.2500307210734314,-7.569580992608468
-10.796418145659588,-1.9809743863622724,1.8858713847335196,-7.283186726798234
-8.864309872239918,1.8215660136814613,1.5710277855730992,-6.296871983208406
-6.437066065171357,1.969285362040302,1.3084538256234843,-5.251479198992297
-4.473548248902169,1.92183697762296,1.0965105848467038,-4.238864815535611
-3.002708311408797,1.8908612559787976,0.9321095217055474,-3.288021262823128
-1.9532128045453032,1.810044644051295,0.8113917671475454,-2.414355091160041
-1.2443567101096629,1.757572102021733,0.7310525318740766,-1.6067847054693754
-0.794736006601226,1.4568779182545737,0.6866768904356018,-0.8875128287694971
-0.5505178079219745,0.47408220871840256,0.6696307682103317,-0.34092244450539977
-0.4602047143110071,-0.42016337333787745,0.6727095406663963,0.06157544912129065
-0.4538374131359682,-0.9592358619887942,0.691960575467527,0.38502069602261235
-0.4956075088813825,-1.4049830046864844,0.7246010393794364,0.6528092782381887
-0.5709178694128738,-1.804219434472357,0.7685662363366244,0.8793039391437596
-0.6720116013760171,-2.0358606085622397,0.8235978786400673,1.100632846068859
-0.8034527318849827,-2.1316207804578293,0.8911393574923723,1.3508295770461003
-0.9806034090941731,-2.151193562914816,0.9728479001562191,1.6341708532769361
-1.2174844746083529,-2.180135088295008,1.070549903419638,1.9540400652683747
-1.5319043533791987,-2.144941208806487,1.1861568214425613,2.3121383604584658
-1.945566384845077,-2.17501989098496,1.321523755447006,2.707338680088897
-2.483393309081308,-2.186680840093276,1.4782316444791586,3.13415778064305
-3.1714632941360956,-2.2089133674568138,1.6572789940558268,3.580946991533362
-4.032891799755877,-2.1577714000034742,1.8586861950456566,4.0281440197965965
-5.081308796075609,-2.196383741463616,2.081050088731842,4.447277873723715
-6.311328643862672,-1.6526110978112147,2.32374267163731,4.853851658109354
-7.758256520446058,1.577632582339998,2.6056303996500914,5.63775456025563
-9.967772703095614,0.18781732242876342,2.9080768300863182,6.0489286087245375
-12.119864581029505,-2.0074972927095205,3.2042007360224267,5.922478118722172
-12.991611291934046,-1.972459336949742,3.4831849273484052,5.579683826519567
-10.955563412875724,-1.5080203674239465,3.7382969237085617,5.102239927203133
-9.080108954025649,-0.6056750162455592,3.9677943826263613,4.589949178355996
-7.468319160856507,0.7215825413502466,4.175127609607062,4.146664539614017
-6.16537306156695,1.408234661889353,4.360805840639035,3.713564620639444
-5.077165140631317,1.6019076403101882,4.523292303445695,3.249729256133209
-4.15602707551295,1.6521704223959355,4.661338503106507,2.7609239932162497
-3.3955396684213057,1.697787650894273,4.77466696487298,2.266569235329445
-2.7922586339595195,1.7021853688292916,4.863334516166669,1.7733510258737837
-2.333375580046661,1.709363978178298,4.927748697164585,1.2882836199583279
-2.0060691533177972,1.7009647273077042,4.96828637912918,0.8107536392918986
-1.7975272637607498,1.6840209054917366,4.9851753475837945,0.33777936909229184
-1.6990355814955647,1.6721949848199809,4.9784923805125105,-0.13365934142567443
-1.7066256811617213,1.6172712547947223,4.947758838250039,-0.6146708452494314
-1.8237578597259043,1.6161624325232413,4.892680458381208,-1.1015675973766093
-2.056994787182183,1.4649011882622818,4.811696657381317,-1.6196760199978308
-2.4283355036915166,0.8494799766808001,4.699768717064591,-2.2385588063345154
-3.0122869516156285,-1.9910552032653546,4.535410849015857,-3.2871573609746907
-4.139255908190525,-2.419421203738147,4.319138723326786,-4.325442513781438
-5.732424277546643,-2.384441357029172,4.053229030143625,-5.318193863663208
-7.8050235946425826,-2.38781101482817,3.7426753244095314,-6.2110741146818755
-10.315935138361429,-2.3554289786654063,3.3959140295850485,-6.9352258964896585
-13.150071253956474,-2.3531554560343104,3.0247181595957984,-7.4239173997850045
-14.664374900871644,-2.36010946549929,2.642895112041515,-7.636460951085668
-12.820448158998554,-2.3743602657809717,2.2640076438917696,-7.5777493629949095
-10.871959152437336,-2.384907226125395,1.8989650977052133,-7.300850923731128
-8.93646097152394,0.38743795220090477,1.57232711693471,-6.532759615410067
-6.74224437608842,1.5287230510894587,1.2946545151101652,-5.553452036490897
-4.762526836018508,1.5210425250074673,1.0644690265303107,-4.603709771597087
-3.2547903108911185,1.5105086358176933,0.878407285692683,-3.721234816752554
-2.1584399779219976,1.4428313216967439,0.7320313960929046,-2.9275177919955673
-1.3950788890618118,1.474069859614886,0.6217753555298774,-2.205120811260543
-0.8749373943128377,1.4411878236706401,0.544171192433825,-1.552083261921049
-0.5385888201719812,1.2531114489869162,0.4953794593261982,-0.9758346621525349
-0.3408014031582709,0.4186474054849069,0.46755378911209167,-0.5565134042821305
-0.24967835367152846,-0.31794817798735686,0.45424490638096937,-0.266177654622446
-0.21387262585133776,-0.6701764665007384,0.4523640970542064,-0.03761618653526022
-0.20571934294668057,-0.9718893425013592,0.45958510744504527,0.14442020781677756
-0.21466227908107366,-1.1653705218579975,0.47469995029406514,0.3022968569803972
-0.23634951156944825,-1.3678924615033972,0.4966957844784206,0.4399166836871096
-0.26841766036591097,-1.535672226958189,0.5250436971411467,0.5669582532545214
-0.31067706361392117,-1.6917486849219412,0.5595004002811214,0.6891340627994921
-0.3638726665254458,-1.8279477453300639,0.6001511019522907,0.8130140334233881
-0.430245151675413,-1.9911365213183716,0.6470470488424986,0.9379189378041574
-0.5106390768049547,-2.1856825733507574,0.7015492322573816,1.0900436682976604
-0.6149908451605037,-2.3228088258090613,0.7652539843667198,1.2740950421867618
-0.7519454782416284,-2.407624504843173,0.8399357438285155,1.4936351892359163
-0.9325866616131432,-2.4454837831009613,0.927540011908855,1.752085361606789
-1.1713107851275577,-2.500180781784268,1.0301497869531917,2.0521955008867314
-1.4863592209456815,-2.5153236264723047,1.1499111654744274,2.3952275704247157
-1.9000071998950245,-2.580160719863538,1.288899830828325,2.779773307077954
-2.4379767377835955,-2.589147400292362,1.4489083562924743,3.2001705092829846
-3.127444553782611,-2.599563273706827,1.6311386637618526,3.6446061493875668
-3.992928738834169,-2.591493326171561,1.8358007194892676,4.0932411145483005
-5.049626563860172,-2.581338363441706,2.061653700856107,4.517059627336789
-6.29479874994528,-2.0982236577911735,2.305579020920448,4.878506401286817
-7.697035415241541,1.165471060733351,2.5860694911308184,5.609809404207413
-9.834838594184196,0.29500181897056166,2.8885495198862925,6.049600575109486
-12.007485040671833,-2.253752394227056,3.1854177238613337,5.937364079500826
-13.125393221512075,-2.2437631580217596,3.4656430137259373,5.604505797292072
-11.083112585554284,-1.8760295749783542,3.7198577549617062,5.084294824715375
-9.156563409680293,-0.953878010142214,3.946421963563597,4.531284172037808
-7.513884004876675,0.40921392114597355,4.149028564374429,4.052132016216645
-6.197800373725754,1.0945241798333178,4.328139146883881,3.5822116501890324
-5.1071527700962775,1.3127263744950928,4.482329680811353,3.083810678549431
-4.195903322915575,1.3540700793912748,4.610163757547125,2.5566815347154317
-3.454348487117615,1.2982043704772883,4.710430133920572,2.005327527468955
-2.877432160127838,1.3188919107988604,4.783088271570229,1.4531627529931253
-2.4631776772977454,1.3108632213574112,4.82817156415749,0.901665851745224
-2.2001929263929108,1.351962717457719,4.84614565157952,0.35948174844060354
-2.0799169845245475,1.3824977436506038,4.837323425631248,-0.176444518965438
-2.0955759473782285,1.3950268945198578,4.80175618246242,-0.7113448633765463
-2.2465296058411797,1.1385090318885933,4.737377404211715,-1.2875755650140968
-2.5556397310140624,-0.576692789965464,4.631185137326911,-2.1238453376960904
-3.18417646303861,-2.467464068309681,4.472616441219298,-3.171373922152254
